ID, STARTLOCATION,STARTREGION,AGGREGATEDTYPE,MONEYEARNED,DISTANCE,startDayOfWeek,CHARITYNAME,EMISSIONSSAVED,STARTTIME
1038,"Sheffield","England","Run","0.13",3,"MONDAY","Viva con Agua",279.05771840448267,13
8344,"Plymouth","England","Bike","0.20",4,"THURSDAY","Viva con Agua",420.30272241603143,4
19108,"Stoke-on-Trent","England","Run","1.05",7,"FRIDAY","Die Arche",737.9715,9
15574,"Birmingham","England","Bike","1.07",5,"FRIDAY","Viva con Agua",560.9333401142034,6
1040,"Sheffield","England","Run","0.14",3,"THURSDAY","Viva con Agua",304.6716454215175,12
7772,"Manchester","England","Bike","0.78",16,"TUESDAY","Die Arche",1645.9323669068788,5
18354,"Glasgow","Scotland","Bike","0.40",8,"WEDNESDAY","Tafel Deutschland",862.3439999999999,6
8345,"Plymouth","England","Bike","0.20",4,"THURSDAY","Die Arche",414.5418514064475,4
19127,"Leeds","England","Run","1.21",8,"MONDAY","Die Arche",850.941,9
7780,"Sheffield","England","Bike","0.79",16,"THURSDAY","Viva con Agua",1664.8707294254343,16
15576,"Wakefield","England","Run","0.69",5,"FRIDAY","Tafel Deutschland",490.7807560033578,6
1050,"Leicester","England","Run","0.13",3,"FRIDAY","Viva con Agua",267.62215652010224,7
8346,"Plymouth","England","Bike","0.20",4,"THURSDAY","Die Arche",411.61926725888355,4
19131,"Derby","England","Run","1.20",8,"TUESDAY","Tafel Deutschland",846.468,4
7781,"Sheffield","England","Bike","0.66",13,"TUESDAY","Die Arche",1381.435049318121,10
18385,"Glasgow","Scotland","Bike","0.39",8,"THURSDAY","Viva con Agua",824.1135,6
1052,"Leicester","England","Run","0.14",3,"THURSDAY","Viva con Agua",286.49161938400005,17
15638,"Portsmouth","England","Run","0.25",5,"SATURDAY","Viva con Agua",526.554,5
8347,"Stoke-on-Trent","England","Bike","0.20",4,"THURSDAY","Die Arche",422.49292588241394,5
19161,"Norwich","England","Run","0.98",7,"FRIDAY","Die Arche",694.449,9
7782,"Sheffield","England","Bike","0.80",16,"TUESDAY","Viva con Agua",1671.6655069126707,10
1053,"Leicester","England","Run","0.14",3,"MONDAY","Viva con Agua",302.8679910384276,19
15653,"Salford","England","Run","0.23",5,"FRIDAY","Die Arche",479.6505000000001,18
8348,"Plymouth","England","Bike","0.20",4,"THURSDAY","Die Arche",413.80894233339507,4
19175,"Leeds","England","Run","1.18",8,"TUESDAY","Viva con Agua",831.222,4
18391,"Glasgow","Scotland","Bike","0.27",5,"THURSDAY","Viva con Agua",560.6685,6
7783,"Sheffield","England","Bike","0.78",16,"TUESDAY","Die Arche",1632.5577345946037,10
1055,"Leicester","England","Run","0.14",3,"THURSDAY","Viva con Agua",315.3773614291859,7
15681,"Salford","England","Run","0.27",5,"THURSDAY","Viva con Agua",566.37,14
19176,"Leeds","England","Run","1.05",7,"THURSDAY","Viva con Agua",734.307,4
8349,"Stoke-on-Trent","England","Bike","0.20",4,"THURSDAY","Viva con Agua",436.7018085328868,5
7785,"City of London","England","Bike","1.11",22,"FRIDAY","Viva con Agua",2327.289402988726,15
1059,"Leicester","England","Run","0.16",3,"THURSDAY","Viva con Agua",340.04185334113976,11
19187,"City of London","England","Run","0.33",7,"THURSDAY","Viva con Agua",699.2685,15
8350,"Plymouth","England","Bike","0.20",4,"THURSDAY","Viva con Agua",409.6092214264717,4
18394,"Glasgow","Scotland","Bike","0.39",8,"FRIDAY","Viva con Agua",818.811,6
7804,"Manchester","England","Bike","0.77",15,"FRIDAY","Viva con Agua",1622.4816027983804,5
1061,"Leicester","England","Run","0.13",3,"TUESDAY","Viva con Agua",276.20914155131584,8
19215,"Bristol","England","Run","0.38",8,"TUESDAY","Die Arche",805.413,16
7816,"Plymouth","England","Bike","0.77",15,"FRIDAY","Tafel Deutschland",1620.5715441928505,11
1064,"Leicester","England","Run","0.14",3,"THURSDAY","Viva con Agua",317.302608395549,14
8351,"Stoke-on-Trent","England","Bike","0.20",4,"THURSDAY","Die Arche",417.3727210382539,5
19216,"Leeds","England","Run","0.36",7,"WEDNESDAY","Viva con Agua",767.0985,15
18457,"Glasgow","Scotland","Run","0.19",4,"SUNDAY","Die Arche",395.3145,9
7822,"Liverpool","England","Bike","0.77",15,"FRIDAY","Tafel Deutschland",1619.1837493075088,15
1066,"Leicester","England","Run","0.14",3,"WEDNESDAY","Viva con Agua",321.6667972729829,8
8352,"Stoke-on-Trent","England","Bike","0.20",4,"THURSDAY","Viva con Agua",416.2283590739783,5
19252,"Derby","England","Run","0.40",8,"SUNDAY","Die Arche",844.263,5
7850,"Bradford","England","Bike","0.81",16,"FRIDAY","Die Arche",1705.2456585460789,13
1086,"Wells","England","Run","0.16",3,"THURSDAY","Viva con Agua",328.4053811624074,17
18493,"Glasgow","Scotland","Bike","0.27",5,"WEDNESDAY","Viva con Agua",567.924,6
19264,"Derby","England","Run","0.40",8,"WEDNESDAY","Tafel Deutschland",846.174,5
8353,"Plymouth","England","Bike","0.19",4,"THURSDAY","Die Arche",408.6836578483535,4
7862,"City of London","England","Bike","0.84",17,"THURSDAY","Tafel Deutschland",1776.7944160637264,15
1090,"Birmingham","England","Run","0.14",3,"TUESDAY","Viva con Agua",292.55672935432744,7
19285,"Preston","England","Bike","0.39",8,"FRIDAY","Die Arche",818.4435,7
8363,"Coventry","England","Bike","0.20",4,"WEDNESDAY","Die Arche",416.7353767270851,6
7876,"Manchester","England","Bike","0.76",15,"TUESDAY","Deutsche Sporthilfe",1587.1282387115564,16
18511,"Glasgow","Scotland","Bike","0.27",5,"THURSDAY","Viva con Agua",560.9205,6
19296,"Norwich","England","Run","0.34",7,"WEDNESDAY","Die Arche",738.4545,9
1109,"Birmingham","England","Run","0.17",3,"FRIDAY","Viva con Agua",365.79707197021213,18
8399,"Bradford","England","Bike","0.17",4,"TUESDAY","Die Arche",376.28621676528167,5
7889,"Bradford","England","Bike","0.66",13,"TUESDAY","Die Arche",1390.6494277559984,19
19332,"Leeds","England","Run","0.40",8,"TUESDAY","Viva con Agua",850.248,4
1120,"Wolverhampton","England","Run","0.13",3,"MONDAY","Viva con Agua",274.67951983502513,17
8401,"Bradford","England","Bike","0.20",4,"THURSDAY","Die Arche",441.4330096172618,5
18650,"Glasgow","Scotland","Bike","0.81",5,"MONDAY","Viva con Agua",564.501,6
7897,"Manchester","England","Bike","0.81",16,"WEDNESDAY","Die Arche",1707.8703594829817,5
19333,"Leeds","England","Run","0.41",8,"THURSDAY","Viva con Agua",877.548,4
8404,"Bradford","England","Bike","0.20",4,"WEDNESDAY","Die Arche",416.39217872211935,5
1133,"Southampton","England","Run","0.13",3,"FRIDAY","Viva con Agua",265.1236737840097,14
7923,"Manchester","England","Bike","1.07",21,"THURSDAY","Die Arche",2246.7898312684238,15
19335,"Leeds","England","Run","0.40",8,"TUESDAY","Viva con Agua",853.65,4
18657,"Glasgow","Scotland","Bike","0.80",5,"TUESDAY","Viva con Agua",562.107,6
8486,"Manchester","England","Bike","0.17",4,"THURSDAY","Tafel Deutschland",370.37837678085816,10
7924,"Kingston upon Hull","England","Bike","0.72",15,"THURSDAY","Die Arche",1536.7759237090588,15
1140,"Coventry","England","Run","0.14",3,"TUESDAY","Viva con Agua",283.5793914096137,17
19341,"Leeds","England","Run","0.35",7,"TUESDAY","Viva con Agua",759.9585,4
7945,"Birmingham","England","Bike","0.73",15,"THURSDAY","Die Arche",1559.922908274388,14
8514,"Leeds","England","Bike","0.19",4,"TUESDAY","Die Arche",402.3257474836437,17
1148,"Gloucester","England","Run","0.16",3,"SUNDAY","Viva con Agua",327.2785785383274,7
18676,"Glasgow","Scotland","Bike","0.80",5,"WEDNESDAY","Viva con Agua",562.212,5
19342,"Leeds","England","Run","0.36",7,"THURSDAY","Viva con Agua",783.5415,4
7946,"City of London","England","Bike","0.66",13,"THURSDAY","Tafel Deutschland",1385.9977814026995,15
8529,"City of London","England","Bike","0.20",4,"TUESDAY","Viva con Agua",428.6539780689993,15
1149,"Gloucester","England","Run","0.14",3,"TUESDAY","Viva con Agua",286.5706783689876,9
19350,"Leeds","England","Run","0.38",8,"THURSDAY","Viva con Agua",797.3805,9
18712,"Edinburgh","Scotland","Run","0.23",5,"FRIDAY","Viva con Agua",498.12,14
8007,"City of London","England","Bike","1.42",29,"THURSDAY","Die Arche",3007.8341467040564,15
8535,"City of London","England","Bike","0.17",4,"TUESDAY","Viva con Agua",387.6120218868643,6
1150,"Gloucester","England","Run","0.14",3,"TUESDAY","Viva con Agua",305.38373497971565,9
8017,"Sheffield","England","Bike","0.88",18,"TUESDAY","Die Arche",1850.5605254370487,15
8544,"Bradford","England","Bike","0.20",4,"WEDNESDAY","Tafel Deutschland",420.7323736853086,6
1219,"Stoke-on-Trent","England","Run","0.14",3,"FRIDAY","Viva con Agua",293.9948013990095,5
19352,"Leeds","England","Run","0.38",8,"TUESDAY","Viva con Agua",793.947,9
18713,"Edinburgh","Scotland","Run","0.20",4,"THURSDAY","Viva con Agua",425.5545,15
8038,"Sheffield","England","Bike","0.64",13,"THURSDAY","Tafel Deutschland",0,14
8571,"Southampton","England","Run","0.20",4,"FRIDAY","Die Arche",444.4573144606178,6
1222,"Stoke-on-Trent","England","Run","0.14",3,"FRIDAY","Viva con Agua",305.2171957581875,10
8093,"Manchester","England","Bike","0.01",0,"THURSDAY",,14.008933225902004,10
18715,"Edinburgh","Scotland","Run","0.17",4,"THURSDAY","Viva con Agua",368.8755,10
8575,"Birmingham","England","Bike","0.20",4,"FRIDAY","Viva con Agua",429.88521686524064,16
19387,"Leeds","England","Run","0.34",7,"SATURDAY","Viva con Agua",704.214,15
1224,"Stoke-on-Trent","England","Run","0.13",3,"TUESDAY","Viva con Agua",280.32297455983166,4
8111,"Leicester","England","Bike","0.86",17,"TUESDAY","Die Arche",1824.2997259574556,15
8606,"Leeds","England","Bike","0.17",4,"FRIDAY","Viva con Agua",374.26326243776396,16
1227,"Stoke-on-Trent","England","Run","0.14",3,"THURSDAY","Viva con Agua",304.97134810152573,4
8118,"Leicester","England","Bike","0.76",15,"THURSDAY","Die Arche",1598.885331257616,10
19388,"Leeds","England","Run","0.35",7,"MONDAY","Die Arche",751.3485,4
18717,"Edinburgh","Scotland","Run","0.20",4,"WEDNESDAY","Viva con Agua",416.64,7
8609,"Leeds","England","Bike","0.20",4,"FRIDAY","Viva con Agua",417.73034006678444,20
1318,"Liverpool","England","Run","0.14",3,"WEDNESDAY","Viva con Agua",319.367628790892,17
8150,"Coventry","England","Bike","0.81",16,"WEDNESDAY","Die Arche",1696.7481496154326,6
8630,"Leeds","England","Bike","0.20",4,"FRIDAY","Viva con Agua",420.34221779254614,17
19392,"Leeds","England","Run","0.40",8,"WEDNESDAY","Die Arche",864.2339999999999,4
18724,"Cardiff","Wales","Run","0.25",5,"WEDNESDAY","Viva con Agua",525.0525,16
1320,"Liverpool","England","Run","0.14",3,"THURSDAY","Viva con Agua",312.1437570996421,11
8171,"Oxford","England","Bike","0.65",13,"TUESDAY","Die Arche",1358.381893385727,17
8631,"Leeds","England","Bike","0.19",4,"FRIDAY","Viva con Agua",397.686388252153,18
8177,"Leeds","England","Bike","0.72",15,"THURSDAY","Viva con Agua",1535.3934508492687,12
1332,"Bradford","England","Run","0.16",3,"MONDAY","Viva con Agua",341.44750445424535,17
19458,"City of London","England","Bike","0.36",7,"MONDAY","Die Arche",772.8315,17
18732,"Cardiff","Wales","Bike","0.17",4,"FRIDAY","Die Arche",376.6035,5
8662,"Coventry","England","Run","0.19",4,"FRIDAY","Die Arche",406.9416296226909,6
8180,"Oxford","England","Bike","0.66",13,"WEDNESDAY","Die Arche",1379.680331215248,4
1365,"Brighton and Hove","England","Run","0.14",3,"FRIDAY","Viva con Agua",308.4358168676214,14
19476,"Leeds","England","Bike","0.40",8,"SATURDAY","Viva con Agua",861.8505,21
8667,"Newcastle upon Tyne","England","Bike","0.20",4,"FRIDAY","Viva con Agua",449.95597003192125,16
8202,"Sheffield","England","Bike","0.66",13,"WEDNESDAY","Viva con Agua",1395.1400066427543,4
1367,"Ely","England","Run","0.14",3,"SUNDAY","Viva con Agua",305.73501232215705,12
18743,"Cardiff","Wales","Run","0.26",5,"WEDNESDAY","Tafel Deutschland",551.712,16
8671,"Oxford","England","Bike","0.19",4,"FRIDAY","Die Arche",401.0535839274518,17
8217,"Sheffield","England","Bike","0.75",15,"TUESDAY","Viva con Agua",1567.575447106275,17
1374,"Manchester","England","Run","0.17",3,"MONDAY","Viva con Agua",349.5117142190794,5
19533,"Leicester","England","Run","0.38",8,"SUNDAY","Die Arche",806.4315,9
8226,"York","England","Bike","0.66",13,"THURSDAY","Die Arche",1376.4460642922563,15
8680,"City of London","England","Bike","0.20",4,"MONDAY","Die Arche",451.059097788436,15
1378,"Birmingham","England","Run","0.13",3,"TUESDAY","Viva con Agua",269.4674243819125,17
8709,"Leeds","England","Run","0.20",4,"SUNDAY",,411.15851828046607,9
8228,"York","England","Bike","0.64",13,"TUESDAY","Viva con Agua",1336.2276901261068,15
19549,"Birmingham","England","Bike","0.35",7,"TUESDAY","Viva con Agua",754.0575,10
1389,"Hereford","England","Run","0.16",3,"SATURDAY","Viva con Agua",325.983782995881,13
8237,"Peterborough","England","Bike","0.63",13,"TUESDAY","Viva con Agua",1330.677598619232,16
8715,"City of London","England","Run","0.20",4,"SUNDAY","Tafel Deutschland",440.1955852488031,7
1390,"Derby","England","Run","0.17",3,"FRIDAY","Viva con Agua",355.5511782088329,18
19552,"Leeds","England","Run","0.34",7,"TUESDAY","Viva con Agua",735.882,9
8238,"Peterborough","England","Bike","0.67",13,"TUESDAY","Die Arche",1407.4644443867476,11
1396,"Liverpool","England","Run","0.14",3,"THURSDAY","Viva con Agua",319.4585171564636,18
8734,"Sunderland","England","Run","0.20",4,"SUNDAY","Die Arche",441.7846199577442,6
19553,"Leeds","England","Run","0.34",7,"THURSDAY","Viva con Agua",736.4385,18
8287,"Sunderland","England","Bike","0.81",16,"TUESDAY","Viva con Agua",1693.0029558947315,13
1397,"Liverpool","England","Run","0.14",3,"WEDNESDAY","Viva con Agua",305.19994196411915,17
19555,"Leeds","England","Run","0.34",7,"MONDAY","Viva con Agua",740.901,5
8749,"Bradford","England","Bike","0.17",4,"FRIDAY",,371.71544868874946,19
8291,"Sheffield","England","Bike","0.97",20,"THURSDAY",,2062.577750697061,15
18760,"Cardiff","Wales","Run","0.23",5,"WEDNESDAY","Tafel Deutschland",477.855,16
1413,"Bradford","England","Run","0.17",3,"MONDAY","Viva con Agua",350.51520409562056,13
19557,"Leeds","England","Run","0.36",7,"FRIDAY","Viva con Agua",767.3505,10
8757,"York","England","Bike","0.20",4,"FRIDAY","Tafel Deutschland",410.12116528696595,19
8294,"Worcester","England","Bike","1.21",24,"TUESDAY","Viva con Agua",2569.360194990165,15
1417,"Bradford","England","Run","0.14",3,"MONDAY","Viva con Agua",297.20914242246624,12
19559,"Leeds","England","Run","0.38",8,"WEDNESDAY","Viva con Agua",801.1185,10
8758,"York","England","Bike","0.17",4,"FRIDAY","Tafel Deutschland",367.5879041750508,17
18917,"Edinburgh","Scotland","Run","0.26",5,"THURSDAY","Die Arche",542.1045,6
19560,"Leeds","England","Run","0.34",7,"THURSDAY","Viva con Agua",736.218,9
8301,"City of London","England","Bike","0.02",0,"THURSDAY","Tafel Deutschland",50.50417650196824,10
1421,"Wolverhampton","England","Run","0.13",3,"MONDAY","Viva con Agua",267.64376170493455,11
8759,"York","England","Bike","0.17",4,"FRIDAY","Die Arche",370.1971926998479,19
19561,"Leeds","England","Run","0.33",7,"SATURDAY","Viva con Agua",685.65,6
8314,"Durham","England","Bike","0.78",16,"TUESDAY","Viva con Agua",1646.5903559003646,17
1424,"Wolverhampton","England","Run","0.13",3,"TUESDAY","Viva con Agua",276.863606997414,13
8770,"Brighton and Hove","England","Bike","0.20",4,"MONDAY","Tafel Deutschland",423.0425689839909,15
19003,"Edinburgh","Scotland","Run","0.19",4,"SATURDAY","Viva con Agua",403.2525,7
19563,"Leeds","England","Run","0.35",7,"THURSDAY","Viva con Agua",745.857,18
8315,"Durham","England","Bike","0.67",13,"TUESDAY","Viva con Agua",1408.9490790136729,18
1434,"Wolverhampton","England","Run","0.13",3,"THURSDAY","Viva con Agua",270.64776432854603,13
8774,"City of London","England","Bike","0.20",4,"MONDAY","Tafel Deutschland",412.87610424566077,13
19564,"Leeds","England","Run","0.38",8,"SATURDAY","Viva con Agua",801.444,17
8320,"Durham","England","Bike","0.81",16,"TUESDAY","Die Arche",1712.196012832049,17
1453,"Birmingham","England","Run","0.14",3,"SUNDAY","Viva con Agua",305.4750079449188,5
8790,"Derby","England","Bike","0.20",4,"MONDAY","Tafel Deutschland",411.3253638925742,7
19090,"Edinburgh","Scotland","Run","0.64",4,"SATURDAY","Viva con Agua",449.8515,8
19565,"Leeds","England","Run","0.35",7,"MONDAY","Viva con Agua",746.424,10
8322,"Durham","England","Bike","0.73",15,"TUESDAY","Viva con Agua",1548.0145444522266,18
8858,"City of London","England","Run","0.22",4,"SUNDAY","Die Arche",464.289236337704,10
1458,"Birmingham","England","Run","0.14",3,"THURSDAY","Viva con Agua",311.84318555694756,19
19097,"Edinburgh","Scotland","Run","0.79",5,"FRIDAY","Die Arche",551.9325,6
19566,"Leeds","England","Run","0.36",7,"WEDNESDAY","Viva con Agua",770.1015,19
8861,"City of London","England","Run","0.22",4,"SUNDAY","Tafel Deutschland",453.95367344591574,10
1469,"Birmingham","England","Run","0.13",3,"SUNDAY","Viva con Agua",280.25900226553006,4
8333,"Bristol","England","Bike","0.65",13,"TUESDAY","Tafel Deutschland",1359.6247532853486,5
19567,"Leeds","England","Run","0.34",7,"FRIDAY","Viva con Agua",706.839,9
8922,"Worcester","England","Bike","0.17",4,"MONDAY","Viva con Agua",378.2769183622346,15
1474,"Leeds","England","Run","0.14",3,"THURSDAY","Viva con Agua",302.9866529845554,17
8337,"Bristol","England","Bike","0.63",13,"THURSDAY","Die Arche",1331.7427119052595,4
19115,"St. Davids","Wales","Run","0.76",5,"SUNDAY","Viva con Agua",532.644,14
1516,"Liverpool","England","Run","0.17",3,"WEDNESDAY","Viva con Agua",351.1761174590965,12
8951,"City of London","England","Run","0.22",4,"SUNDAY","Viva con Agua",454.70965925326607,10
8338,"Bristol","England","Bike","0.64",13,"WEDNESDAY","Tafel Deutschland",1338.2152506893342,5
19569,"Leeds","England","Run","0.38",8,"TUESDAY","Viva con Agua",788.9385,10
19205,"Edinburgh","Scotland","Run","0.26",5,"WEDNESDAY","Die Arche",553.6125,16
8339,"Bristol","England","Bike","0.63",13,"WEDNESDAY","Tafel Deutschland",1316.1456712980016,4
19570,"Leeds","England","Run","0.38",8,"WEDNESDAY","Viva con Agua",800.0265,10
8968,"Bradford","England","Bike","0.22",4,"MONDAY","Die Arche",453.73269247675626,5
1523,"Birmingham","England","Run","0.14",3,"SATURDAY","Viva con Agua",303.7622552754343,14
8340,"Bristol","England","Bike","0.64",13,"THURSDAY",,1342.6383227681583,5
19571,"Leeds","England","Run","0.36",7,"FRIDAY","Viva con Agua",784.1505,5
8970,"Liverpool","England","Bike","0.20",4,"FRIDAY",,423.9304640439079,17
19222,"Edinburgh","Scotland","Run","0.27",5,"MONDAY","Tafel Deutschland",572.3445,16
8373,"Worcester","England","Bike","0.66",13,"TUESDAY","Tafel Deutschland",1379.36986590532,16
19572,"Leeds","England","Run","0.40",8,"SATURDAY","Viva con Agua",852.4425,8
1531,"Newcastle upon Tyne","England","Run","0.17",3,"TUESDAY","Viva con Agua",362.74070543169603,18
8999,"Nottingham","England","Bike","0.19",4,"THURSDAY","Tafel Deutschland",401.7319272689549,13
19574,"Leeds","England","Run","0.36",7,"WEDNESDAY","Viva con Agua",780.843,9
8378,"Peterborough","England","Bike","0.81",16,"THURSDAY","Viva con Agua",1698.310923641324,7
9002,"Coventry","England","Bike","0.22",4,"MONDAY","Die Arche",458.2944316921606,15
19276,"Glasgow","Scotland","Run","0.20",4,"MONDAY","Viva con Agua",448.1085,17
1535,"Newcastle upon Tyne","England","Run","0.16",3,"MONDAY","Viva con Agua",344.6595208681821,18
9003,"Brighton and Hove","England","Bike","0.20",4,"THURSDAY","Viva con Agua",421.4526461111322,13
8386,"Southampton","England","Bike","0.80",16,"THURSDAY","Viva con Agua",1677.9209595098225,15
19575,"Leeds","England","Run","0.38",8,"FRIDAY","Viva con Agua",803.145,6
